student_id,academic_year,flag_name,flag_type
696b60ac-df8d-4081-98cb-9761056e89f6,2024-2025,Low Mood,dynamic
696b60ac-df8d-4081-98cb-9761056e89f6,2024-2025,Child in Need Plan,dynamic
696b60ac-df8d-4081-98cb-9761056e89f6,2024-2025,Financial Hardship,dynamic
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2019-2020,CAMHS Referral,dynamic
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2019-2020,Attendance < 80%,dynamic
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2020-2021,Bereavement,dynamic
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2020-2021,Family Difficulty,dynamic
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2021-2022,Bullying,dynamic
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2021-2022,Child in Need Plan,dynamic
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2022-2023,CP Plan,dynamic
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2024-2025,Bereavement,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2019-2020,Attendance < 90%,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2019-2020,Low Mood,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2019-2020,New Diagnosis,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2019-2020,Medical Appointment Burden,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2020-2021,Social Worker Involved,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2021-2022,Bullying,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2021-2022,Housing Instability,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2021-2022,Recent Move/Transition,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2022-2023,Low Mood,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2022-2023,CP Plan,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2022-2023,Recent Move/Transition,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2022-2023,Online Safety Concern,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2022-2023,Medical Appointment Burden,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2023-2024,Safeguarding Referral,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2023-2024,Child in Need Plan,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2023-2024,Self-Harm Concern,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2023-2024,Parental Separation,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2024-2025,Attendance < 80%,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2024-2025,Online Safety Concern,dynamic
baa42367-c613-4e21-bd73-b945a6850ba0,2024-2025,Parental Separation,dynamic
c2882cc9-a299-4256-9cb6-0e5141bbd88f,2019-2020,Police Involvement,dynamic
c2882cc9-a299-4256-9cb6-0e5141bbd88f,2020-2021,Family Difficulty,dynamic
c2882cc9-a299-4256-9cb6-0e5141bbd88f,2020-2021,Domestic Abuse Exposure,dynamic
c2882cc9-a299-4256-9cb6-0e5141bbd88f,2021-2022,Low Mood,dynamic
c2882cc9-a299-4256-9cb6-0e5141bbd88f,2021-2022,Child in Need Plan,dynamic
c2882cc9-a299-4256-9cb6-0e5141bbd88f,2022-2023,Social Worker Involved,dynamic
c2882cc9-a299-4256-9cb6-0e5141bbd88f,2023-2024,Low Mood,dynamic
c2882cc9-a299-4256-9cb6-0e5141bbd88f,2023-2024,Housing Instability,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2019-2020,Bereavement,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2019-2020,Social Worker Involved,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2019-2020,Attendance < 80%,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2019-2020,Substance Concern,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2019-2020,Financial Hardship,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2021-2022,CAMHS Referral,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2021-2022,Parental Separation,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2023-2024,Safeguarding Referral,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2023-2024,New Diagnosis,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2023-2024,Domestic Abuse Exposure,dynamic
beae2e38-0c59-4063-a3ff-bcae1e0c94d2,2024-2025,Bereavement,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2019-2020,Attendance < 90%,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2020-2021,Bereavement,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2020-2021,New Diagnosis,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2020-2021,Parental Separation,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2021-2022,Bereavement,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2021-2022,Exclusion,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2021-2022,Attendance < 80%,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2021-2022,Young Carer Increased Duties,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2022-2023,Social Worker Involved,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2022-2023,CP Plan,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2022-2023,Attendance < 80%,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2022-2023,Online Safety Concern,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2023-2024,Safeguarding Referral,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2024-2025,Bullying,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2024-2025,Social Worker Involved,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2024-2025,CP Plan,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2024-2025,Attendance < 80%,dynamic
4170287a-1dba-4c06-b9a6-a4715d9aff04,2024-2025,Peer Conflict,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2019-2020,Safeguarding Referral,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2019-2020,CAMHS Referral,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2019-2020,Self-Harm Concern,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2019-2020,Medical Appointment Burden,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2020-2021,Low Mood,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2020-2021,Recent Move/Transition,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2020-2021,Attendance < 80%,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2020-2021,Online Safety Concern,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2020-2021,Young Carer Increased Duties,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2021-2022,Safeguarding Referral,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2021-2022,Family Difficulty,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2021-2022,Parental Separation,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2022-2023,Social Worker Involved,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2022-2023,Exclusion,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2023-2024,Online Safety Concern,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2024-2025,CAMHS Referral,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2024-2025,Peer Conflict,dynamic
23beb5c2-c86a-428a-85a3-9cb9fbe9c389,2024-2025,Medical Appointment Burden,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2019-2020,CAMHS Referral,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2019-2020,Substance Concern,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2020-2021,Bullying,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2020-2021,Safeguarding Referral,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2020-2021,Exclusion,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2020-2021,Substance Concern,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2021-2022,CP Plan,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2022-2023,CP Plan,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2022-2023,Recent Move/Transition,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2023-2024,Attendance < 90%,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2023-2024,Child in Need Plan,dynamic
a2b8594d-fd49-436d-a030-0f6154787662,2024-2025,Attendance < 90%,dynamic
35e0c7e6-0068-452f-9972-3a2a509028dc,2020-2021,Attendance < 90%,dynamic
35e0c7e6-0068-452f-9972-3a2a509028dc,2020-2021,Low Mood,dynamic
35e0c7e6-0068-452f-9972-3a2a509028dc,2020-2021,Young Carer Increased Duties,dynamic
35e0c7e6-0068-452f-9972-3a2a509028dc,2021-2022,Safeguarding Referral,dynamic
35e0c7e6-0068-452f-9972-3a2a509028dc,2021-2022,Parental Separation,dynamic
35e0c7e6-0068-452f-9972-3a2a509028dc,2022-2023,Attendance < 90%,dynamic
35e0c7e6-0068-452f-9972-3a2a509028dc,2023-2024,Housing Instability,dynamic
35e0c7e6-0068-452f-9972-3a2a509028dc,2024-2025,Attendance < 90%,dynamic
35e0c7e6-0068-452f-9972-3a2a509028dc,2024-2025,Child in Need Plan,dynamic
f01d2976-14b0-47d4-ac0a-947335be7d1b,2019-2020,Attendance < 90%,dynamic
f01d2976-14b0-47d4-ac0a-947335be7d1b,2019-2020,Police Involvement,dynamic
f01d2976-14b0-47d4-ac0a-947335be7d1b,2019-2020,Self-Harm Concern,dynamic
f01d2976-14b0-47d4-ac0a-947335be7d1b,2020-2021,Safeguarding Referral,dynamic
f01d2976-14b0-47d4-ac0a-947335be7d1b,2020-2021,Housing Instability,dynamic
f01d2976-14b0-47d4-ac0a-947335be7d1b,2021-2022,Exclusion,dynamic
f01d2976-14b0-47d4-ac0a-947335be7d1b,2021-2022,Police Involvement,dynamic
f01d2976-14b0-47d4-ac0a-947335be7d1b,2021-2022,Online Safety Concern,dynamic
f01d2976-14b0-47d4-ac0a-947335be7d1b,2022-2023,Financial Hardship,dynamic
f01d2976-14b0-47d4-ac0a-947335be7d1b,2024-2025,Safeguarding Referral,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2019-2020,New Diagnosis,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2019-2020,CP Plan,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2019-2020,Financial Hardship,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2020-2021,Bereavement,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2020-2021,Domestic Abuse Exposure,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2020-2021,Young Carer Increased Duties,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2021-2022,CAMHS Referral,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2021-2022,Family Difficulty,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2021-2022,Attendance < 80%,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2022-2023,Safeguarding Referral,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2023-2024,Medical Appointment Burden,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2023-2024,Young Carer Increased Duties,dynamic
4bd58e00-2fec-44cf-ac7b-2a2266414a38,2024-2025,Recent Move/Transition,dynamic
933d7bcf-2e25-4047-ba08-efb85aa23d02,2019-2020,Exclusion,dynamic
933d7bcf-2e25-4047-ba08-efb85aa23d02,2019-2020,CAMHS Referral,dynamic
933d7bcf-2e25-4047-ba08-efb85aa23d02,2021-2022,Recent Move/Transition,dynamic
933d7bcf-2e25-4047-ba08-efb85aa23d02,2021-2022,Online Safety Concern,dynamic
933d7bcf-2e25-4047-ba08-efb85aa23d02,2022-2023,Bereavement,dynamic
933d7bcf-2e25-4047-ba08-efb85aa23d02,2022-2023,Housing Instability,dynamic
933d7bcf-2e25-4047-ba08-efb85aa23d02,2022-2023,Recent Move/Transition,dynamic
933d7bcf-2e25-4047-ba08-efb85aa23d02,2023-2024,Low Mood,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2019-2020,Bullying,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2019-2020,Substance Concern,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2019-2020,Young Carer Increased Duties,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2020-2021,Attendance < 90%,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2020-2021,Family Difficulty,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2020-2021,Attendance < 80%,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2020-2021,Self-Harm Concern,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2021-2022,Parental Separation,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2022-2023,Self-Harm Concern,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2022-2023,Substance Concern,dynamic
3a6c9135-b811-45d7-8f13-96aff186fdd7,2024-2025,Family Difficulty,dynamic
19e7bb52-a242-408a-b54f-f0c82b5e8a78,2019-2020,Social Worker Involved,dynamic
19e7bb52-a242-408a-b54f-f0c82b5e8a78,2019-2020,Domestic Abuse Exposure,dynamic
19e7bb52-a242-408a-b54f-f0c82b5e8a78,2019-2020,Medical Appointment Burden,dynamic
19e7bb52-a242-408a-b54f-f0c82b5e8a78,2022-2023,Low Mood,dynamic
19e7bb52-a242-408a-b54f-f0c82b5e8a78,2023-2024,New Diagnosis,dynamic
19e7bb52-a242-408a-b54f-f0c82b5e8a78,2023-2024,Family Difficulty,dynamic
92f89a73-9ace-454d-976c-45ffb4595629,2019-2020,Substance Concern,dynamic
92f89a73-9ace-454d-976c-45ffb4595629,2019-2020,Parental Separation,dynamic
92f89a73-9ace-454d-976c-45ffb4595629,2020-2021,Domestic Abuse Exposure,dynamic
92f89a73-9ace-454d-976c-45ffb4595629,2021-2022,Family Difficulty,dynamic
92f89a73-9ace-454d-976c-45ffb4595629,2021-2022,Child in Need Plan,dynamic
92f89a73-9ace-454d-976c-45ffb4595629,2021-2022,Self-Harm Concern,dynamic
92f89a73-9ace-454d-976c-45ffb4595629,2022-2023,Bullying,dynamic
92f89a73-9ace-454d-976c-45ffb4595629,2022-2023,CAMHS Referral,dynamic
92f89a73-9ace-454d-976c-45ffb4595629,2023-2024,Attendance < 90%,dynamic
4dd27636-923a-4883-ad52-e8a5002f4fb9,2019-2020,Exclusion,dynamic
4dd27636-923a-4883-ad52-e8a5002f4fb9,2019-2020,Housing Instability,dynamic
4dd27636-923a-4883-ad52-e8a5002f4fb9,2019-2020,Online Safety Concern,dynamic
4dd27636-923a-4883-ad52-e8a5002f4fb9,2020-2021,Safeguarding Referral,dynamic
4dd27636-923a-4883-ad52-e8a5002f4fb9,2021-2022,Low Mood,dynamic
4dd27636-923a-4883-ad52-e8a5002f4fb9,2021-2022,Financial Hardship,dynamic
4dd27636-923a-4883-ad52-e8a5002f4fb9,2021-2022,Medical Appointment Burden,dynamic
4dd27636-923a-4883-ad52-e8a5002f4fb9,2022-2023,Attendance < 90%,dynamic
4dd27636-923a-4883-ad52-e8a5002f4fb9,2023-2024,Parental Separation,dynamic
4dd27636-923a-4883-ad52-e8a5002f4fb9,2024-2025,Medical Appointment Burden,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2020-2021,Low Mood,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2020-2021,Substance Concern,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2021-2022,CP Plan,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2021-2022,Police Involvement,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2021-2022,Parental Separation,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2022-2023,Medical Appointment Burden,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2023-2024,Low Mood,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2024-2025,Bullying,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2024-2025,Social Worker Involved,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2024-2025,Recent Move/Transition,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2024-2025,Attendance < 80%,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2024-2025,Domestic Abuse Exposure,dynamic
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2024-2025,Young Carer Increased Duties,dynamic
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2020-2021,Police Involvement,dynamic
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2020-2021,Online Safety Concern,dynamic
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2022-2023,Safeguarding Referral,dynamic
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2022-2023,Peer Conflict,dynamic
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2023-2024,Bereavement,dynamic
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2023-2024,Safeguarding Referral,dynamic
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2024-2025,Safeguarding Referral,dynamic
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2024-2025,Exclusion,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2019-2020,Safeguarding Referral,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2019-2020,CAMHS Referral,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2019-2020,Child in Need Plan,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2019-2020,Police Involvement,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2019-2020,Young Carer Increased Duties,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2020-2021,Bereavement,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2020-2021,Safeguarding Referral,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2020-2021,CAMHS Referral,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2020-2021,Housing Instability,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2022-2023,CAMHS Referral,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2023-2024,Exclusion,dynamic
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2023-2024,Online Safety Concern,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2019-2020,Attendance < 90%,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2020-2021,Recent Move/Transition,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2020-2021,Peer Conflict,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2020-2021,Domestic Abuse Exposure,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2021-2022,Attendance < 90%,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2021-2022,Police Involvement,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2021-2022,Online Safety Concern,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2021-2022,Substance Concern,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2022-2023,Social Worker Involved,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2023-2024,Substance Concern,dynamic
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2024-2025,Recent Move/Transition,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2019-2020,Low Mood,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2019-2020,Safeguarding Referral,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2019-2020,CAMHS Referral,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2019-2020,Housing Instability,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2019-2020,Attendance < 80%,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2019-2020,Financial Hardship,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2020-2021,Attendance < 80%,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2021-2022,Family Difficulty,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2022-2023,Bereavement,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2022-2023,Bullying,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2022-2023,Medical Appointment Burden,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2023-2024,Safeguarding Referral,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2024-2025,Low Mood,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2024-2025,Self-Harm Concern,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2024-2025,Peer Conflict,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2024-2025,Substance Concern,dynamic
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2024-2025,Young Carer Increased Duties,dynamic
f3c87fd8-b238-4540-bedb-fec1a5623589,2020-2021,Bereavement,dynamic
f3c87fd8-b238-4540-bedb-fec1a5623589,2020-2021,Young Carer Increased Duties,dynamic
f3c87fd8-b238-4540-bedb-fec1a5623589,2021-2022,Exclusion,dynamic
f3c87fd8-b238-4540-bedb-fec1a5623589,2022-2023,Bereavement,dynamic
f3c87fd8-b238-4540-bedb-fec1a5623589,2023-2024,Bereavement,dynamic
f3c87fd8-b238-4540-bedb-fec1a5623589,2023-2024,Bullying,dynamic
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2019-2020,Exclusion,dynamic
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2019-2020,Financial Hardship,dynamic
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2020-2021,Safeguarding Referral,dynamic
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2021-2022,Self-Harm Concern,dynamic
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2022-2023,Low Mood,dynamic
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2022-2023,Recent Move/Transition,dynamic
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2023-2024,Domestic Abuse Exposure,dynamic
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2023-2024,Financial Hardship,dynamic
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2024-2025,CAMHS Referral,dynamic
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2024-2025,Medical Appointment Burden,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2020-2021,CAMHS Referral,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2020-2021,Police Involvement,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2021-2022,Parental Separation,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2022-2023,Social Worker Involved,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2022-2023,Peer Conflict,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2022-2023,Parental Separation,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2023-2024,Bereavement,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2024-2025,Safeguarding Referral,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2024-2025,Exclusion,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2024-2025,CAMHS Referral,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2024-2025,Substance Concern,dynamic
a8d4b824-f8fd-45c8-95ae-f466575f1388,2024-2025,Parental Separation,dynamic
ece2acfb-d561-4e8f-99f2-c550a67196ac,2020-2021,Self-Harm Concern,dynamic
ece2acfb-d561-4e8f-99f2-c550a67196ac,2020-2021,Peer Conflict,dynamic
ece2acfb-d561-4e8f-99f2-c550a67196ac,2020-2021,Domestic Abuse Exposure,dynamic
ece2acfb-d561-4e8f-99f2-c550a67196ac,2021-2022,Low Mood,dynamic
ece2acfb-d561-4e8f-99f2-c550a67196ac,2021-2022,Peer Conflict,dynamic
ece2acfb-d561-4e8f-99f2-c550a67196ac,2021-2022,Substance Concern,dynamic
ece2acfb-d561-4e8f-99f2-c550a67196ac,2022-2023,Low Mood,dynamic
ece2acfb-d561-4e8f-99f2-c550a67196ac,2022-2023,Safeguarding Referral,dynamic
ece2acfb-d561-4e8f-99f2-c550a67196ac,2024-2025,Bullying,dynamic
ece2acfb-d561-4e8f-99f2-c550a67196ac,2024-2025,Safeguarding Referral,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2019-2020,Family Difficulty,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2019-2020,Child in Need Plan,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2019-2020,Attendance < 80%,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2019-2020,Substance Concern,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2020-2021,Low Mood,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2020-2021,Bullying,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2020-2021,Recent Move/Transition,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2020-2021,Medical Appointment Burden,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2021-2022,Social Worker Involved,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2021-2022,Recent Move/Transition,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2021-2022,Self-Harm Concern,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2021-2022,Online Safety Concern,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2023-2024,Low Mood,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2023-2024,Safeguarding Referral,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2024-2025,Social Worker Involved,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2024-2025,Safeguarding Referral,dynamic
602cfa65-598a-4d30-b839-0816c7ab5a5f,2024-2025,CAMHS Referral,dynamic
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2019-2020,Medical Appointment Burden,dynamic
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2020-2021,Safeguarding Referral,dynamic
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2020-2021,Young Carer Increased Duties,dynamic
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2021-2022,Medical Appointment Burden,dynamic
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2023-2024,Attendance < 90%,dynamic
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2023-2024,Police Involvement,dynamic
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2023-2024,Financial Hardship,dynamic
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2023-2024,Young Carer Increased Duties,dynamic
